category,subdomain,type_hint,growth,posting_trend,posting_volume,openings_ratio,skills_gap,durability,automation_resilience,cross_sector_use,skill,demand,scarcity,future_proof
Design,Design Operations,soft,56.2342037093106,74.86683589800155,39.6681409620663,91.45027620158233,47.51893560373416,51.31822494032055,50.54727569477555,95.51849295145831,Problem solving,59.3,78.3,59.9
Design,Design Operations,soft,63.27777518930009,47.943128937791506,36.72395767161392,47.12412141307079,76.01651115316395,81.06002822585158,81.24440163021563,86.10247789537732,Leadership,54.7,55.8,82.1
Design,Design Operations,soft,48.48555920566911,73.06647684171084,56.80436694591292,86.69564293088807,82.61729332627725,93.6727306063772,48.429317755588585,92.52182119364184,Negotiation,57.1,85.5,77.6
Design,Design Operations,soft,93.46366525960016,92.88224480670088,41.42695333655658,55.49189410627769,45.82242567658985,51.6869143211344,89.08129685653589,89.78893190573177,Customer empathy,85.5,52.6,72.4
Design,Design Operations,soft,78.61115591701787,86.20337505698114,72.89218975555565,59.65561958650411,45.19360869301851,54.79522905354498,84.38292269117125,60.04467838576816,Critical thinking,80.0,55.3,66.2
Design,Design Operations,soft,61.91436061885459,63.73086159396871,36.25510767887568,58.091815571747496,54.694847483316195,85.07234724784453,64.1372645745976,65.72058132061836,Adaptability,58.6,57.1,73.9
Design,Design Operations,soft,96.0919560932103,68.20928986862775,86.08263952477967,76.53206868490875,41.61103073530573,70.233125921571,67.69537835544618,87.8782684118798,Collaboration,86.2,66.1,72.9
Design,Design Operations,soft,63.37942835579744,79.460930307914,67.2728326467115,56.04528710569362,84.83644475823007,54.453587466124475,87.63017993367987,58.34819174086166,Time management,68.8,64.7,66.8
Design,Design Operations,soft,45.06885003856162,51.313969434400946,80.73086116486122,94.87115089410683,40.22680680517696,74.05032670266003,70.55717298500845,89.04182298065464,Emotional intelligence,52.3,78.5,75.8
Design,Design Operations,soft,54.779517667437176,67.6965733258655,55.83114070767459,87.4236278405201,53.549904302182675,96.24962460835184,59.75394715661204,60.52100267988571,Conflict resolution,58.8,77.3,76.3
Design,Design Operations,soft,82.07239492439449,67.90567381146772,41.59539458396046,77.46311525335376,44.205895077401166,88.60778966966753,81.25223372269602,88.55972348245484,Creativity,71.8,67.5,86.0
Design,Design Operations,soft,78.28040664130556,59.91455547011133,59.07623407028821,65.12457242223566,86.30118693971204,54.22247230771459,91.1993369280164,51.2335275651928,Decision making,69.9,71.5,66.6
Fashion,Fashion Core,hard,55.92418949355539,54.73894357659971,89.07294104021949,70.56069914792734,59.72386761818315,93.31495298375528,57.14592988106492,72.5844925658192,Python,60.5,67.3,76.5
Fashion,Fashion Core,hard,73.17186303054304,82.25063811687491,80.17936495185594,77.96129408276147,58.1212431061433,66.00635003719387,53.076990761875415,91.31219752926395,SQL,76.9,72.0,66.5
Fashion,Fashion Core,hard,80.09130941590672,81.55128617664202,45.173032043795494,67.37869954960145,80.21862960886263,78.37931857496648,51.55496640034612,72.63888068118949,JavaScript,75.3,71.2,67.8
Fashion,Fashion Core,hard,91.9116527208528,53.32466307603859,46.4944275919271,60.37689242878171,76.56464048459569,91.33945580757626,53.03890554318932,57.64330029311478,TypeScript,73.5,65.2,71.2
Fashion,Fashion Core,hard,58.12179474031533,58.28750409008656,66.33072540847901,53.207142077735554,57.05990381316279,59.274397162167126,95.70770682139964,85.70788283460843,React,59.4,54.4,77.3
Fashion,Fashion Core,hard,50.39574806931526,93.89359984429473,41.09827944432141,64.59587763025586,91.15930482531036,88.94950211646525,83.13121503192953,71.31122713101809,Node.js,62.1,72.6,83.4
Fashion,Fashion Core,hard,55.39811938100897,75.72692831634387,41.412182873847065,55.52864219358305,60.19374314042665,51.66264867498165,65.74909851271687,88.75921050004567,Docker,59.4,56.9,64.0
Fashion,Fashion Core,hard,81.75228561304483,68.02724736131245,72.94266430864332,68.62724161988483,47.3742514355116,79.58173018823399,66.04509523724704,86.30634361410087,Kubernetes,76.3,62.3,76.2
Fashion,Fashion Core,hard,93.12420606019526,64.08158868003686,69.43868201408989,83.2041028887574,61.90004977577675,61.19966625963815,82.55541874415599,93.12378485502856,AWS,80.9,76.8,75.1
Fashion,Fashion Core,hard,86.02456284321616,79.20439762391624,86.14663924065508,79.65942263794506,73.36001874848608,72.24123204643959,61.27674246959403,80.78557015457643,Git,84.0,77.8,70.1
Fashion,Fashion Core,hard,50.18694093392375,63.49650250058012,81.94268304115471,81.37067431468077,72.73996463519214,62.25298847721987,67.02615196334322,72.30452919723993,REST API design,58.9,78.8,65.9
Fashion,Fashion Core,hard,77.94314510749643,62.92330149577652,75.51470041026317,92.44006635638056,49.51922794069134,82.06999522503186,85.46532994920662,69.0467128884919,GraphQL,73.1,79.6,80.7
Fashion,Fashion Core,hard,70.96152869711946,94.57869540123106,37.28873174692233,72.7113556423184,48.36381573411253,88.30779337596138,93.91056122176497,75.44177876459187,CI/CD,73.0,65.4,87.7
Fashion,Fashion Core,hard,50.35761075391958,72.17538781151131,67.46211910470512,81.58210095958793,66.63394040493321,81.32380315539072,88.10723670747521,75.56272523700997,Linux,59.5,77.1,82.5
Fashion,Fashion Core,hard,66.74847854921092,93.0864668010692,47.60536491436271,79.90237400214326,60.40963669655612,87.37238023953071,51.36452059383345,98.2389489269712,Terraform,71.8,74.1,76.9
Fashion,Fashion Core,hard,63.84006908380349,43.17062507672333,51.46143304489703,65.38389299166721,40.6920336478175,70.51054242146273,66.86844739828533,84.21438328973443,Data visualization,55.8,58.0,72.0
Fashion,Fashion Core,hard,63.66262504271633,54.8488187053686,48.46563799835535,82.81500177401574,88.87643123855193,75.82674582007195,56.38348588123897,89.27288045049998,Machine learning,58.7,84.6,71.7
Fashion,Fashion Core,hard,65.77402602502835,51.872715482219064,42.757951138653866,84.60698283101351,82.09776542720546,81.08062381644122,69.3962484702048,77.54064192112186,Deep learning,58.2,83.9,76.3
Fashion,Fashion Core,hard,56.97730077934179,93.9763956680205,56.18790298672219,77.57862071965376,82.57443628723439,89.99277880974887,69.34124591797004,64.42277379508695,pandas,68.0,79.1,77.7
Fashion,Fashion Core,hard,74.05818873963653,47.0093004381017,85.02466863516045,63.09205460521032,84.23482084262076,63.10379973430794,64.55972185542791,62.42390876383827,Spark,67.6,69.4,63.5
Fashion,Fashion Core,hard,67.5835368408068,50.40982457226413,35.16170314197387,81.81125994581402,54.623007972648935,62.00339412738184,60.69465420139332,73.49795292884887,Tableau,57.6,73.7,63.8
Fashion,Fashion Core,hard,67.71014349191105,75.68886677014532,74.55586577818404,63.48401131324776,88.29376271191813,91.86782755606193,47.96726936425683,90.56709399569688,Power BI,71.1,70.9,76.2
Fashion,Fashion Core,hard,93.00771523422856,83.90615216483408,43.42410260318867,87.39772798569993,72.9244408479905,50.73430625504149,45.59691106458733,96.63666030412898,A/B testing,82.8,83.1,58.1
Fashion,Fashion Core,hard,79.76570721364465,54.001487270438915,41.09071623317321,52.27936015697469,52.1493548576124,88.03897315372548,63.01509196172677,57.48092334135252,Statistical analysis,66.2,52.2,73.2
Fashion,Fashion Core,hard,92.91662535318486,84.33376358399701,45.07476580568256,90.447903104792,71.63509153435422,88.28279175929639,79.75981207851632,93.80171387550644,Figma,83.2,84.8,86.4
Fashion,Fashion Core,hard,86.76791286274454,86.97296900029815,46.84223063042533,80.33242809674248,67.60136485165344,86.35368501487883,67.80648060816438,93.2514411936108,AutoCAD,80.8,76.5,81.2
Fashion,Fashion Core,hard,74.41838100013432,54.811682220296085,49.05054487007284,52.10625156115987,65.63998962174773,52.86426915030301,69.28889631542633,57.07662104309097,Adobe Illustrator,64.7,56.2,59.5
Fashion,Fashion Core,hard,71.04272816380882,67.8978369326779,67.37256255728079,89.00676243352923,40.34355262174148,91.197608118605,69.33394119282103,77.56588007794855,UX research,69.5,74.4,80.8
Fashion,Fashion Core,hard,80.26092877038809,87.07168962122994,57.49747265539205,66.35965742913984,89.95190402231526,53.69442019496433,78.12612762108081,81.17018028109935,Wireframing,78.9,73.4,67.7
Fashion,Fashion Core,hard,46.51206442780545,74.14181907898735,75.95528412008642,92.50614485851146,57.18370087479933,98.10391936156758,71.55253026766263,73.74910217599135,Motion design,59.2,81.9,83.9
Fashion,Fashion Core,hard,92.57077327115786,41.89823195299701,78.09104699593405,76.88917062783227,57.607540703655744,92.22281059095376,64.0402332376554,73.25214279553052,Electronic health records,75.2,71.1,78.6
Fashion,Fashion Core,hard,72.85349355167637,83.15216585316212,47.643517233796885,67.19466617285998,61.96420721025572,77.14735288607548,87.98969268080376,64.35125842991283,Clinical documentation,72.2,65.6,78.4
Fashion,Fashion Core,hard,88.86990580087681,62.60886331415492,65.22495060456697,58.85659557224212,66.33404709346689,97.77478219548644,79.0370760082754,88.80560564829769,Medical coding,77.4,61.1,89.4
Fashion,Fashion Core,hard,62.53750216359171,57.75726377917928,52.95317163805843,74.90900942392821,73.01068610365661,88.42656217387544,47.08265710429604,85.41115019589967,Patient triage,59.7,74.3,73.4
Fashion,Fashion Core,hard,91.93687127172608,70.54246246923854,37.981975107706525,60.32072625706736,40.3229552389132,59.30709890481904,92.91442522930176,79.82559530089208,HIPAA compliance,77.4,54.3,75.2
Fashion,Fashion Core,hard,79.8748055710486,84.18551126157638,89.58933109506211,76.19874511046896,72.06835555767033,80.71389903881638,81.21298244472214,79.21910475149596,Project management,82.6,75.0,80.6
Fashion,Fashion Core,hard,81.09190077632047,51.90007795550342,75.02013055991738,68.35184592671067,79.65908739747871,54.96671986220302,54.42750422059524,51.81190457684546,Agile / Scrum,71.4,71.7,54.1
Fashion,Fashion Core,hard,86.05035110810476,91.18864026746697,74.34304640297285,63.81233524879832,82.77575560817259,88.54046238331459,74.22927624677794,62.64213290259298,Quality assurance,85.8,69.5,78.4
Fashion,Fashion Core,hard,61.00813998872895,63.61994357345615,54.108625212487,66.96442825259987,73.37177278153973,95.75906751139313,47.8401273331328,77.80786174972017,Financial modeling,60.8,68.9,75.4
Fashion,Fashion Core,hard,47.08711065882504,46.65542801716566,83.6199090276978,74.34138779700785,87.76874370159,71.87711288998815,45.73478331683623,68.96999923213775,Supply chain management,52.4,78.4,62.1
Fashion,Fashion Core,soft,76.37445365366109,92.51228652094484,93.84707040576455,69.24786906141206,61.44568896694388,55.000116661662695,78.51430288369961,60.40156907508404,Communication,83.8,66.9,64.3
Fashion,Fashion Core,soft,53.04350398648854,40.869683384239586,35.28699681579804,79.87181508643684,46.32688456256469,97.35107421178284,49.58324306718074,92.60790828575212,Problem solving,46.7,69.8,79.7
Fashion,Fashion Core,soft,51.835329875600216,40.99551605749853,78.16106210752862,57.35578956447251,78.1449860237448,59.18310625268038,47.60721277464503,87.92713111352063,Leadership,52.5,63.6,60.9
Fashion,Fashion Core,soft,82.81825854500133,87.90772497735004,78.7833065208861,49.298770241069114,72.68840403101909,84.75252236728923,68.95014547419656,95.6849887044008,Negotiation,83.7,56.3,81.4
Fashion,Fashion Core,soft,58.46468005639777,94.00166322997964,78.03260640738996,45.58144938266351,40.76593743214949,81.88417663160953,87.50185930838907,53.90434804602329,Customer empathy,72.1,44.1,78.3
Fashion,Fashion Core,soft,61.48631775053013,80.8487476826212,44.95982212917471,88.90934519902376,65.2890805577137,52.9291720054872,64.11341012519239,78.17319838449774,Critical thinking,64.8,81.8,61.9
Fashion,Fashion Core,soft,68.25235856249562,77.90524972470354,43.694391682604824,85.66539895498735,58.88981099130521,81.59954813895567,77.7447504229555,70.48027178176604,Adaptability,67.5,77.6,78.0
Fashion,Fashion Core,soft,65.44408668010641,84.02956683452658,91.69531655549142,85.01583469281539,69.47446013511752,64.32702632036393,48.153165938973885,97.72360858244004,Collaboration,75.0,80.4,65.3
Fashion,Fashion Core,soft,82.27308224516037,86.33488626476048,54.922401548724565,75.89697417625175,90.82729337219916,90.7331304282315,76.25914006901158,65.12128928042011,Time management,79.4,80.4,80.5
Fashion,Fashion Core,soft,67.71377890369698,89.73494557874066,57.600611174415086,79.92591989179101,71.29266825404139,93.9096809661635,86.98903494675466,63.88215610935655,Emotional intelligence,72.8,77.3,85.5
Fashion,Fashion Core,soft,45.08930517763549,54.73049496866232,60.35000092861672,74.91879387907987,82.43128120670357,93.48431877323556,47.199421934806665,90.82831805864583,Conflict resolution,50.3,77.2,76.8
Fashion,Fashion Core,soft,88.02287801505969,88.56348883806764,69.31449375167445,58.96628280538235,84.26149214399987,89.54461184028206,80.6012174219366,94.77371514960244,Creativity,85.4,66.6,87.5
Fashion,Fashion Core,soft,63.38322200128094,44.76355926870515,68.22046152566185,85.66681751958004,50.422388501166466,86.75902317752941,93.44958197383863,61.46757894876636,Decision making,58.5,75.1,84.0
Fashion,Fashion Strategy,hard,77.16560480781433,77.94907091668077,62.919375468048145,55.53589146007559,53.246200103254566,86.80554522916012,86.16657874002047,72.52615537112604,Python,75.3,54.8,83.7
Fashion,Fashion Strategy,hard,49.648152041554845,85.16819724355553,81.32997649727668,56.87618801971907,70.13870229642137,93.94952600238872,91.02488764623595,75.5710676366735,SQL,65.1,60.9,89.3
Fashion,Fashion Strategy,hard,70.25907000025317,73.0024034627132,46.34908536643996,54.80801588074569,49.39605028856528,84.35214367657917,63.8669400665837,77.6571091159108,JavaScript,67.5,53.2,75.8
Fashion,Fashion Strategy,hard,66.33203848690422,68.96417254201502,43.94054125829257,47.27431739161555,91.85136259831464,68.32798040250107,50.518150145759826,81.00438056668833,TypeScript,63.8,60.6,64.6
Fashion,Fashion Strategy,hard,86.72942006090426,48.74467707935132,70.83274336026255,62.591004560201995,67.01175442018439,51.00793526776249,46.74611191929486,98.5298274656218,React,72.9,63.9,59.0
Fashion,Fashion Strategy,hard,90.90237216629193,67.23366970461468,69.03103703867635,58.34144279509978,80.51792098992223,70.8715492170921,94.21797826317555,87.59519917564756,Node.js,80.5,65.0,82.4
Fashion,Fashion Strategy,hard,88.39802924739054,93.95421933629076,50.23973219562175,46.93139659077675,50.45143383532722,58.85603446164651,49.35013128393145,52.498877664697865,Docker,84.3,48.0,54.3
Fashion,Fashion Strategy,hard,74.54115308516148,88.75734746092512,62.4968559236089,93.3074583420596,87.31582521296792,53.14510588560657,76.09954548829636,69.47243747253404,Kubernetes,77.0,91.5,64.4
Fashion,Fashion Strategy,hard,51.35554983048102,93.72061000047324,50.43162211122092,73.78828512052895,73.31291458508915,96.86458128037609,79.82551737381556,69.2627960141811,AWS,63.9,73.6,85.4
Fashion,Fashion Strategy,hard,68.76220191295299,48.94479182937012,92.94610928079274,95.57750360486123,51.529536671567314,51.89295181739308,58.30483392581869,67.24853513318719,Git,66.4,82.4,57.2
Fashion,Fashion Strategy,hard,92.84598992988654,90.65604717698704,85.23307424147875,47.399155260272806,80.89140843371587,84.7708052191061,78.62770613734268,98.28587533300984,REST API design,91.0,57.4,85.3
Fashion,Fashion Strategy,hard,47.95569406715042,48.108663691507445,80.2970448162157,92.90840844919188,75.19823693415235,64.6408442176841,75.75619741489416,87.13699215630632,GraphQL,52.9,87.6,73.0
Fashion,Fashion Strategy,hard,50.58725667706463,58.13943109523154,50.420631791672754,51.331321866245126,65.0282833854973,58.26028121730578,57.39978803688891,57.014316102867014,CI/CD,52.8,55.4,57.7
Fashion,Fashion Strategy,hard,80.91506282452492,40.7063873574309,78.03360279467114,54.95029153482105,41.87265434981674,95.45626740015278,56.4687201682098,95.76486156369764,Linux,68.4,51.0,81.9
